68.03,31.97,0.8279,0.5328,0.6392,0.4672,0.7214,0.3775,0.3607
66.8,33.2,0.7787,0.5574,0.6376,0.4426,0.7011,0.3446,0.3361
61.89,38.11,0.8033,0.4344,0.5868,0.5656,0.6782,0.2557,0.2377
64.34,35.66,0.7295,0.5574,0.6224,0.4426,0.6717,0.2912,0.2869
63.93,36.07,0.6803,0.5984,0.6288,0.4016,0.6535,0.2796,0.2787
58.61,41.39,0.7049,0.4672,0.5695,0.5328,0.63,0.1772,0.1721
59.02,40.98,0.8115,0.3689,0.5625,0.6311,0.6644,0.2011,0.1803
63.52,36.48,0.9262,0.3443,0.5855,0.6557,0.7175,0.3326,0.2705
70.9,29.1,0.7705,0.6475,0.6861,0.3525,0.7259,0.4212,0.418
63.93,36.07,0.7131,0.5656,0.6214,0.4344,0.6641,0.2818,0.2787
63.11,36.89,0.6311,0.6311,0.6311,0.3689,0.6311,0.2623,0.2623
59.84,40.16,0.5984,0.5984,0.5984,0.4016,0.5984,0.1967,0.1967
61.48,38.52,0.5738,0.6557,0.625,0.3443,0.5983,0.2303,0.2295
59.43,40.57,0.7049,0.4836,0.5772,0.5164,0.6347,0.1933,0.1885
62.7,37.3,0.7787,0.4754,0.5975,0.5246,0.6762,0.2667,0.2541
65.16,34.84,0.418,0.8852,0.7846,0.1148,0.5455,0.343,0.3033
59.43,40.57,0.3279,0.8607,0.7018,0.1393,0.4469,0.2228,0.1885
61.07,38.93,0.7459,0.4754,0.5871,0.5246,0.657,0.2299,0.2213
59.02,40.98,0.8033,0.377,0.5632,0.623,0.6622,0.1993,0.1803
62.3,37.7,0.6639,0.582,0.6136,0.418,0.6378,0.2467,0.2459
55.33,44.67,0.2459,0.8607,0.6383,0.1393,0.355,0.1351,0.1066
62.3,37.7,0.8033,0.4426,0.5904,0.5574,0.6806,0.2636,0.2459
63.11,36.89,0.8033,0.459,0.5976,0.541,0.6853,0.2794,0.2623
61.89,38.11,0.6311,0.6066,0.616,0.3934,0.6235,0.2378,0.2377
59.84,40.16,0.7295,0.4672,0.5779,0.5328,0.6449,0.2039,0.1967
63.11,36.89,0.6967,0.5656,0.6159,0.4344,0.6538,0.2646,0.2623
66.39,33.61,0.7869,0.541,0.6316,0.459,0.7007,0.3383,0.3279
58.61,41.39,0.541,0.6311,0.5946,0.3689,0.5665,0.1728,0.1721
56.56,43.44,0.2787,0.8525,0.6538,0.1475,0.3908,0.1601,0.1311
60.25,39.75,0.6148,0.5902,0.6,0.4098,0.6073,0.205,0.2049
63.93,36.07,0.8279,0.4508,0.6012,0.5492,0.6966,0.3009,0.2787
61.07,38.93,0.7295,0.4918,0.5894,0.5082,0.652,0.2278,0.2213
65.57,34.43,0.6066,0.7049,0.6727,0.2951,0.6379,0.313,0.3115
62.7,37.3,0.7377,0.5164,0.604,0.4836,0.6642,0.2606,0.2541
65.16,34.84,0.7295,0.5738,0.6312,0.4262,0.6768,0.307,0.3033
56.56,43.44,0.5,0.6311,0.5755,0.3689,0.5351,0.1323,0.1311
61.89,38.11,0.9016,0.3361,0.5759,0.6639,0.7029,0.2882,0.2377
60.66,39.34,0.5656,0.6475,0.6161,0.3525,0.5897,0.2138,0.2131
59.84,40.16,0.959,0.2377,0.5571,0.7623,0.7048,0.284,0.1967
63.52,36.48,0.5246,0.7459,0.6737,0.2541,0.5899,0.2774,0.2705
61.07,38.93,0.8279,0.3934,0.5771,0.6066,0.6801,0.2457,0.2213
61.48,38.52,0.8279,0.4016,0.5805,0.5984,0.6824,0.2537,0.2295
65.16,34.84,0.9016,0.4016,0.6011,0.5984,0.7213,0.3502,0.3033
55.74,44.26,0.6148,0.5,0.5515,0.5,0.5814,0.1155,0.1148
68.44,31.56,0.877,0.4918,0.6331,0.5082,0.7354,0.3997,0.3689
65.98,34.02,0.8033,0.5164,0.6242,0.4836,0.7025,0.3337,0.3197
58.61,41.39,0.541,0.6311,0.5946,0.3689,0.5665,0.1728,0.1721
62.3,37.7,0.6475,0.5984,0.6172,0.4016,0.632,0.2462,0.2459
57.79,42.21,0.5984,0.5574,0.5748,0.4426,0.5863,0.1559,0.1557
63.11,36.89,0.8279,0.4344,0.5941,0.5656,0.6918,0.2853,0.2623
59.43,40.57,0.7459,0.4426,0.5723,0.5574,0.6477,0.1978,0.1885
70.49,29.51,0.5984,0.8115,0.7604,0.1885,0.6697,0.4195,0.4098
61.48,38.52,0.7377,0.4918,0.5921,0.5082,0.6569,0.2368,0.2295
67.21,32.79,0.6803,0.6639,0.6694,0.3361,0.6748,0.3443,0.3443
67.21,32.79,0.6885,0.6557,0.6667,0.3443,0.6774,0.3444,0.3443
