70.36,29.64,0.6458,0.7614,0.7302,0.2386,0.6854,0.41,0.4072
68.8,31.2,0.6,0.7759,0.7281,0.2241,0.6579,0.3819,0.3759
68.55,31.45,0.6217,0.7494,0.7127,0.2506,0.6641,0.3741,0.3711
69.04,30.96,0.6193,0.7614,0.7219,0.2386,0.6667,0.3846,0.3807
70,30,0.6723,0.7277,0.7117,0.2723,0.6914,0.4006,0.4
69.28,30.72,0.6723,0.7133,0.701,0.2867,0.6863,0.3859,0.3855
67.59,32.41,0.5614,0.7904,0.7281,0.2096,0.634,0.3614,0.3518
69.4,30.6,0.6482,0.7398,0.7135,0.2602,0.6793,0.3896,0.388
69.88,30.12,0.6313,0.7663,0.7298,0.2337,0.677,0.4013,0.3976
68.92,31.08,0.6361,0.7422,0.7116,0.2578,0.6718,0.3805,0.3783
69.76,30.24,0.6747,0.7205,0.7071,0.2795,0.6905,0.3956,0.3952
69.64,30.36,0.6169,0.7759,0.7335,0.2241,0.6702,0.3978,0.3928
69.28,30.72,0.6241,0.7614,0.7235,0.2386,0.6701,0.3892,0.3855
67.23,32.77,0.6602,0.6843,0.6765,0.3157,0.6683,0.3447,0.3446
69.4,30.6,0.6,0.788,0.7389,0.212,0.6622,0.395,0.388
70,30,0.6458,0.7542,0.7243,0.2458,0.6828,0.4024,0.4
69.64,30.36,0.653,0.7398,0.715,0.2602,0.6826,0.3943,0.3928
69.4,30.6,0.6145,0.7735,0.7307,0.2265,0.6675,0.393,0.388
65.66,34.34,0.4217,0.8916,0.7955,0.1084,0.5512,0.3549,0.3133
69.88,30.12,0.6265,0.7711,0.7324,0.2289,0.6753,0.4018,0.3976
70.12,29.88,0.6265,0.7759,0.7365,0.2241,0.6771,0.407,0.4024
68.31,31.69,0.588,0.7783,0.7262,0.2217,0.6498,0.3731,0.3663
69.64,30.36,0.6386,0.7542,0.7221,0.2458,0.6777,0.3954,0.3928
69.76,30.24,0.6145,0.7807,0.737,0.2193,0.6702,0.4008,0.3952
