67.59,32.41,0.6386,0.7133,0.6901,0.2867,0.6633,0.3528,0.3518
69.52,30.48,0.5976,0.7928,0.7425,0.2072,0.6622,0.398,0.3904
69.16,30.84,0.612,0.7711,0.7278,0.2289,0.6649,0.3881,0.3831
68.92,31.08,0.5976,0.7807,0.7316,0.2193,0.6578,0.3848,0.3783
68.67,31.33,0.5663,0.8072,0.746,0.1928,0.6438,0.3848,0.3735
70.24,29.76,0.6386,0.7663,0.732,0.2337,0.6821,0.4082,0.4048
69.76,30.24,0.6096,0.7855,0.7398,0.2145,0.6684,0.4014,0.3952
69.28,30.72,0.612,0.7735,0.7299,0.2265,0.6658,0.3907,0.3855
69.64,30.36,0.6217,0.7711,0.7309,0.2289,0.6719,0.3972,0.3928
69.64,30.36,0.6048,0.788,0.7404,0.212,0.6658,0.3995,0.3928
69.28,30.72,0.6386,0.747,0.7162,0.253,0.6752,0.3878,0.3855
68.8,31.2,0.5904,0.7855,0.7335,0.2145,0.6542,0.3833,0.3759
69.4,30.6,0.6265,0.7614,0.7242,0.2386,0.6718,0.3915,0.388
67.35,32.65,0.6458,0.7012,0.6837,0.2988,0.6642,0.3475,0.347
67.95,32.05,0.6289,0.7301,0.6997,0.2699,0.6624,0.3609,0.359
69.4,30.6,0.6361,0.7518,0.7193,0.2482,0.6752,0.3906,0.388
69.16,30.84,0.6265,0.7566,0.7202,0.2434,0.6701,0.3864,0.3831
68.92,31.08,0.6169,0.7614,0.7211,0.2386,0.6649,0.3823,0.3783
68.07,31.93,0.559,0.8024,0.7389,0.1976,0.6365,0.3727,0.3614
69.28,30.72,0.5928,0.7928,0.741,0.2072,0.6586,0.3935,0.3855
69.04,30.96,0.612,0.7687,0.7257,0.2313,0.6641,0.3855,0.3807
69.04,30.96,0.6217,0.759,0.7207,0.241,0.6675,0.3844,0.3807
68.8,31.2,0.6241,0.7518,0.7155,0.2482,0.6667,0.379,0.3759
68.92,31.08,0.6145,0.7639,0.7224,0.2361,0.6641,0.3826,0.3783
69.28,30.72,0.5976,0.788,0.7381,0.212,0.6605,0.3927,0.3855
69.4,30.6,0.6313,0.7566,0.7218,0.2434,0.6735,0.391,0.388
69.64,30.36,0.6265,0.7663,0.7283,0.2337,0.6736,0.3967,0.3928
