70.9,29.1,0.877,0.541,0.6564,0.459,0.7509,0.4438,0.418
70.08,29.92,0.8852,0.5164,0.6467,0.4836,0.7474,0.4321,0.4016
68.03,31.97,0.877,0.4836,0.6294,0.5164,0.7329,0.3923,0.3607
66.8,33.2,0.8361,0.5,0.6258,0.5,0.7158,0.3568,0.3361
67.21,32.79,0.6721,0.6721,0.6721,0.3279,0.6721,0.3443,0.3443
63.93,36.07,0.6311,0.6475,0.6417,0.3525,0.6364,0.2787,0.2787
68.85,31.15,0.7705,0.6066,0.662,0.3934,0.7121,0.3822,0.377
73.36,26.64,0.8115,0.6557,0.7021,0.3443,0.7529,0.473,0.4672
71.31,28.69,0.8607,0.5656,0.6646,0.4344,0.75,0.4461,0.4262
67.62,32.38,0.6885,0.6639,0.672,0.3361,0.6802,0.3526,0.3525
65.57,34.43,0.582,0.7295,0.6827,0.2705,0.6283,0.3149,0.3115
65.57,34.43,0.623,0.6885,0.6667,0.3115,0.6441,0.3121,0.3115
65.16,34.84,0.6066,0.6967,0.6667,0.3033,0.6352,0.3045,0.3033
71.31,28.69,0.9508,0.4754,0.6444,0.5246,0.7682,0.4845,0.4262
63.52,36.48,0.623,0.6475,0.6387,0.3525,0.6307,0.2706,0.2705
68.03,31.97,0.7951,0.5656,0.6467,0.4344,0.7132,0.3705,0.3607
65.98,34.02,0.7541,0.5656,0.6345,0.4344,0.6891,0.3255,0.3197
64.34,35.66,0.4426,0.8443,0.7397,0.1557,0.5538,0.3133,0.2869
68.03,31.97,0.877,0.4836,0.6294,0.5164,0.7329,0.3923,0.3607
69.67,30.33,0.6803,0.7131,0.7034,0.2869,0.6917,0.3937,0.3934
74.18,25.82,0.9672,0.5164,0.6667,0.4836,0.7893,0.5418,0.4836
70.49,29.51,0.7951,0.6148,0.6736,0.3852,0.7293,0.4167,0.4098
68.44,31.56,0.5738,0.7951,0.7368,0.2049,0.6452,0.3782,0.3689
63.11,36.89,0.6721,0.5902,0.6212,0.4098,0.6457,0.2632,0.2623
65.98,34.02,0.7049,0.6148,0.6466,0.3852,0.6745,0.321,0.3197
64.75,35.25,0.8852,0.4098,0.6,0.5902,0.7152,0.3354,0.2951
71.72,28.28,0.7869,0.6475,0.6906,0.3525,0.7356,0.4387,0.4344
71.72,28.28,0.918,0.5164,0.655,0.4836,0.7645,0.4744,0.4344
69.67,30.33,0.7049,0.6885,0.6935,0.3115,0.6992,0.3935,0.3934
69.67,30.33,0.7951,0.5984,0.6644,0.4016,0.7239,0.4013,0.3934
