86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
87.06,12.94,0.8824,0.8588,0.8621,0.1412,0.8721,0.7414,0.7412
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
87.65,12.35,0.9176,0.8353,0.8478,0.1647,0.8814,0.7555,0.7529
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
87.06,12.94,0.8824,0.8588,0.8621,0.1412,0.8721,0.7414,0.7412
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
87.06,12.94,0.8824,0.8588,0.8621,0.1412,0.8721,0.7414,0.7412
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
87.65,12.35,0.9176,0.8353,0.8478,0.1647,0.8814,0.7555,0.7529
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
86.47,13.53,0.8706,0.8588,0.8605,0.1412,0.8655,0.7295,0.7294
85.88,14.12,0.8824,0.8353,0.8427,0.1647,0.8621,0.7184,0.7176
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
85.29,14.71,0.8706,0.8353,0.8409,0.1647,0.8555,0.7063,0.7059
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
87.65,12.35,0.9176,0.8353,0.8478,0.1647,0.8814,0.7555,0.7529
84.71,15.29,0.9412,0.7529,0.7921,0.2471,0.8602,0.7068,0.6941
87.06,12.94,0.9059,0.8353,0.8462,0.1647,0.875,0.743,0.7412
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
86.47,13.53,0.8941,0.8353,0.8444,0.1647,0.8686,0.7307,0.7294
