alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
0,2.999999999999922,75.04304619159124,3.0000272988141026,75.42402688740306,0,4.2890570883626244,1
0,2.999999999999922,35.2511300488959,3.000000019590408,9.68037854299465,0,5.756640788357606,2
0,2.999999999999922,39.64126991445841,3.0000001173570667,41.37781114016675,0,5.916337930178867,3
0,2.999999999999922,4.510750475594701,3.00000023353767,28.6631309498874,0,9.480066534676986,4
0,2.9999999999999196,29.66039152441553,3.0000118416960406,7.294291422606509,0,4.396930094841023,5
0,2.999999999999921,35.86060880342951,3.00000000136529,52.68190373935505,0,9.853386295805064,6
0,2.999999999999922,50.26247306796271,3.0000000027540956,19.178327777519765,0,25.057571629808763,7
0,2.999999999999919,4.484071709820666,3.000059008814628,191.02365368257813,0,12.633133513706545,8
0,2.999999999999921,8.312119840109547,3.0000001459758034,35.07061736149207,0,19.452143113261315,9
0,2.999999999999922,15.180404868899194,3.0000013022552605,15.01516328715896,0,10.94763066265116,10
0,2.9999999999999205,16.277514181156025,3.0000214942958476,58.155542710005705,0,10.062999885585372,11
0,2.999999999999922,4.5958281512312835,3.0000000009602825,52.89582599946972,0,3.173978335703069,12
0,2.999999999999922,41.481418445055816,3.000149386574798,9.728185703218276,0,6.899624667183597,13
0,2.999999999999922,81.09749295151882,3.0008957569221644,22.896978480880467,0,29.48468687297983,14
0,2.9999999999999205,9.040288426034413,3.0000009967673678,21.134608458946484,0,4.592181844154057,15
0,2.999999999999922,7.1257410031759045,3.0000024329245387,41.56714531253297,0,8.67108885888643,16
0,2.999999999999922,25.500933254746585,3.000007625347712,14.871260299231981,0,3.7025430891269413,17
0,2.9999999999999205,16.73153869917134,3.000064849437208,63.08984089696234,0,18.17576812990736,18
0,2.999999999999922,33.459440908355624,3.0000091351167706,48.42872122530851,0,7.400372303968028,19
0,2.999999999999921,124.09697015715406,3.0001213421663513,133.96179746274373,0,10.39152710618623,20
0,2.999999999999922,90.95782717203807,3.0000072226035694,36.66290890381313,0,9.97633056783176,21
0,2.999999999999922,3.4752083157189566,3.000021111427465,88.24932173154725,0,37.68442949987727,22
0,2.999999999999922,55.64185056049032,3.0000000092341477,35.00086092780777,0,21.640631606937582,23
0,2.999999999999922,4.096619136512895,3.000176397492017,36.44317305630877,0,13.484021551101097,24
0,2.999999999999922,20.57772527396004,3.0000009129170953,42.24872305380627,0,23.311148485487635,25
0,2.9999999999999205,6.9452275847354725,3.000001817901774,36.76921982632639,0,12.602015636966254,26
0,2.999999999999921,96.6323922411363,3.0000001831297465,15.523459968961214,0,16.595249962223164,27
0,2.999999999999922,14.769065743520535,3.0000004978555626,37.50424246720367,0,7.575792085278179,28
0,2.999999999999922,87.83670617605338,3.0000244547146946,8.308779387063055,0,17.76016381988024,29
0,2.999999999999922,5.66727091142101,3.000011733953041,41.36799970341356,0,19.34320101750524,30
