alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
-1.4450326267933618,-10.402940566818664,-10.38308354673216,-10.382367359837351,-0.7520542188954886,-4.506669898346116,-1.9032121797615755,1
-2.3525420832281045,-10.402940566818664,-10.031775090923967,-7.358589360940355,-0.7108638585962228,-2.108474160012416,-0.8927676633164376,2
-3.3607596422295996,-10.402940566818664,-4.857575764943775,-10.162908893122449,-1.1463684748429268,-1.449293327822606,-1.0714739998373854,3
-0.7143300301168612,-10.402940566818664,-3.526356021886506,-4.941087670598283,-0.5524955148932819,-5.0487828162662955,-0.6037510743194924,4
-1.1611675000246444,-10.402940566818666,-2.764011743393994,-10.214278157519713,-0.6716491610127205,-4.301993059166369,-1.409952331070711,5
-2.5452578630929783,-10.402940566818664,-10.321576690297977,-10.323412791647074,-0.6449181128214824,-4.143470040046487,-0.7239589336104985,6
-0.969828041291142,-10.402940566818664,-9.55533498269129,-8.722583839073923,-0.6313380719339983,-4.327987621535701,-1.0716307919383241,7
-1.4367521565893115,-10.402940566818664,-2.003015175341184,-9.703194845842726,-0.7240094024052373,-3.229527937856316,-0.7075499127823202,8
-1.6531427270419574,-10.402940566818664,-9.93030335765962,-2.760593957581748,-0.9223993082737941,-1.8772906887568488,-3.37703235224158,9
-3.128373649029678,-10.402940566818666,-2.762114358777274,-9.793131983167793,-0.6116986122658206,-3.0744435659008547,-0.7185972197151986,10
-0.9297618905576042,-10.402940566818666,-4.437886506395685,-10.238707340826037,-0.385158584781176,-3.9097889047034524,-2.1289809988412642,11
-2.053548776460273,-10.402940566818666,-10.398690926728763,-9.977611885484226,-0.5775429953265986,-1.7787054402008378,-0.5607998133631651,12
-1.2281169662862859,-10.402940566818664,-3.72353632581473,-5.067711579376337,-0.37562882450496066,-1.7297201276963758,-0.8724957849722991,13
-2.0674284803835983,-10.402940566818664,-8.388506829810678,-10.366250575106413,-0.5886170341619986,-2.4627404684700105,-3.0169922979620685,14
-0.8787548232683884,-10.402940566818664,-4.972855817755571,-8.624620843536615,-1.033448780310736,-1.4018643474225072,-0.609399670071176,15
-3.5143863494446492,-10.402940566818664,-9.787670614013498,-3.6211929118786372,-0.5499841501669818,-1.3379007058664008,-1.1054299130707639,16
-2.018578601845037,-10.402940566818666,-5.006737377036656,-2.9543837345000186,-0.7697662119836662,-3.373509942965554,-0.8152310176601562,17
-5.054759609185162,-10.402940566818664,-2.727069502118422,-10.08242731195271,-1.1387426854276477,-4.74189153397021,-1.1784841769751522,18
-1.6653813667931245,-10.402940566818664,-10.322508170996546,-10.392355358447084,-0.6736558626463582,-2.900081549199643,-0.5554895848367589,19
-2.489777953808091,-10.402940566818664,-10.401874966847465,-2.76525511466216,-0.8441835882138122,-1.983441650327987,-0.7406570091083243,20
-2.2132751442644105,-10.402940566818664,-10.303021736021837,-5.571540287723806,-0.9047431923186813,-3.6044710208624706,-0.7240031639249249,21
-3.8258398708811403,-10.402940566818664,-3.707744758143377,-10.096518922724206,-0.5019997588830293,-4.908216384360053,-1.6530677980531958,22
-1.2752586839177036,-10.402940566818664,-5.087689704341489,-9.6716337150962,-0.8979420441582276,-2.9769202676898874,-0.9327119031942968,23
-2.248250262664006,-10.402940566818664,-9.032043738720073,-9.050129622030488,-0.3985766074379867,-3.463883857643806,-1.332753494788269,24
-1.0595418587095873,-10.402940566818664,-4.854488961759623,-10.308310638771754,-0.4879908911991642,-4.5178189660205055,-1.2113439620209556,25
-0.7428760541712099,-10.402940566818664,-2.740145322131022,-5.064539946123152,-0.553436787231441,-1.3933369850960537,-0.6548864366386828,26
-0.7863253712773192,-10.402940566818666,-2.741261083813667,-9.863158515809829,-1.023925251841041,-3.800944479288917,-0.7227669020470584,27
-4.046181415201649,-10.402940566818664,-3.723771292943577,-10.180417828549897,-0.5948829556108464,-3.5436060357439993,-0.6642541838848868,28
-2.76473296503356,-10.402940566818666,-10.402644648230257,-4.968745502371804,-1.3802309511714184,-0.9651604044018185,-0.7576507402864323,29
-1.2397761386857014,-10.402940566818664,-10.350986027413365,-4.975247510497496,-0.8842388342487425,-1.6037570346548353,-1.5991744270842678,30
