alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
0,0.022869471131684582,0,0,71.20084481557922,0,30.340069666775985,1
0,0.04376504367939793,0,0,125.2463626195187,0,61.85890390170992,2
0,0.05094953150264081,0,0,107.80991875034906,0,29.80233004853244,3
0,0.10328536775489394,0,0,154.97679377343056,0,45.403621396792424,4
0,0.05274176198255853,0,0,106.14354679631082,0,39.058477947343064,5
0,0.04131405884396622,0,0,126.12763574861455,0,32.872978253060424,6
0,0.00011333940800539732,0,0,161.87415505371294,0,33.72505929201729,7
0,0.04323082761766517,0,0,76.02933961119678,0,60.82704204804919,8
0,0.03698970011559366,0,0,127.07578926383637,0,26.193871206070096,9
0,0.0003497381392087995,0,0,110.41809313397003,0,34.76114015941993,10
0,0.06537186973218734,0,0,138.46034503514997,0,51.76564679732297,11
0,0.025434661279429394,0,0,111.80966664132517,0,30.764774261262186,12
0,0.12274497141401297,0,0,150.29786389278806,0,52.50853374858949,13
0,0.053679410047901444,0,0,57.62555438884192,0,25.70534753580373,14
0,0.03211225592800049,0,0,88.83106350883175,0,22.020199220827013,15
0,0.024253622996977753,0,0,133.34381823240778,0,17.793351818170027,16
0,0.16367512770739967,0,0,118.48517502052258,0,39.26692574305026,17
0,0.18362585044833057,0,0,83.21317806333302,0,37.19806381422429,18
0,0.0016005971121938467,0,0,129.63318486448168,0,19.978974688662248,19
0,0.12258614181481076,0,0,140.50953164062906,0,20.054849553705772,20
0,0.079585868767586,0,0,142.31207184008176,0,22.181978395154687,21
0,0.030968710419060463,0,0,94.79494072862924,0,44.745499159453026,22
0,0.0011363921961236034,0,0,152.17723321644795,0,10.450951275673166,23
0,0.04960502296822389,0,0,136.86694290541934,0,19.26537025844555,24
0,0.1336427587475406,0,0,119.99285405384163,0,30.905820027175956,25
0,0.04351677148410105,0,0,145.2672340151838,0,23.284433065560666,26
0,0.07524335751937661,0,0,116.77686463959836,0,41.0652386708303,27
0,0.09548081520371166,0,0,132.7634666186999,0,17.539328657745664,28
0,0.03380716209729118,0,0,161.93589588419687,0,28.558221690200067,29
0,0.11412190458691684,0,0,74.54873958917351,0,34.951545522276476,30
