alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
0,0.006735528605760514,0,0.00022073413187131247,5.754000070728402,0,0.8515599134847671,1
0,0.0038054241897768942,0,2.4009422501926084e-05,1.526906306850162,0,0.935931578776631,2
0,0.0025246990902870236,0,0.00011221472194129656,4.487110565469045,0,0.6778053618450115,3
0,0.0038892705729217185,0,2.6929177186824057e-05,3.5121096733062775,0,0.24810929370206283,4
0,0.005284045402792063,0,0.0002543305678436458,7.278836909592709,0,0.46033103410800735,5
0,0.005667522195003678,0,3.531095091270478e-05,6.000366828942587,0,0.7375782675150762,6
0,0.005880921642169737,0,0.0001501247340715424,2.337576675892625,0,0.3679907457694177,7
0,0.002528057362379899,0,8.207809073568333e-05,8.271782261830754,0,0.5138251258439376,8
0,0.004217688979985332,0,0.00011996416728518239,9.79245627202699,0,0.2742711292493991,9
0,0.002732763999387541,0,5.485636654449179e-05,8.36430577767779,0,0.563207210651467,10
0,0.004292631674276556,0,0.00014277850819546255,8.793283298145708,0,0.8661715446097958,11
0,0.00544550273039309,0,6.672457739128224e-05,2.284914377799916,0,0.9301265018295174,12
0,0.0067914875469527675,0,8.64583872178015e-05,2.3397757579315255,0,0.7153883198144562,13
0,0.0036974344899580918,0,5.226523500356642e-05,4.333292454697293,0,1.1254430242632416,14
0,0.006438897004388343,0,0.0002797425778759884,2.6881933264815396,0,0.19277408712187505,15
0,0.0034772985103421208,0,7.738844960694338e-05,3.742623370525634,0,1.1705938719218576,16
0,0.005846662699629167,0,0.00015349264259173885,7.7662345090288065,0,4.988555193331936,17
0,0.0053063808746066365,0,5.355234972169934e-05,3.5594915842171324,0,1.26628125747385,18
0,0.005665117634485557,0,0.00027190779778490465,5.848139262995474,0,0.9991005912586087,19
0,0.002900142375250313,0,0.0001192848909865243,3.564375866441313,0,1.3621079653232155,20
0,0.0048860910995872555,0,0.00024862623770230294,10.726716939642442,0,0.6017283852144971,21
0,0.0036963633210326803,0,0.0001693151201510707,4.754198294580535,0,0.49002814913297166,22
0,0.0019516563035215165,0,0.00019213354430556675,7.197139720269143,0,1.087420952548849,23
0,0.003465654461306484,0,0.00010924774566851313,5.018340366312326,0,0.6635498928723964,24
0,0.0045833328558586035,0,0.00042518498182949824,3.744166580479531,0,1.163718066815116,25
0,0.004350514644058186,0,0.00014969716974814437,5.968383881528551,0,0.4695075172688568,26
0,0.003911008108835479,0,0.00028079746530449497,5.3059908196896295,0,0.537819523194865,27
0,0.004205980040105043,0,4.1966652305372685e-05,9.62364197851701,0,1.0399484008822566,28
0,0.0041466555516706865,0,0.00020300752254841906,4.530718275157342,0,1.1911815917324309,29
0,0.005970479040166053,0,6.907617472743375e-05,0.9399175790960215,0,0.07457127667805151,30
