alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
-1.0327952690791562,-10.15319967905823,-10.100424107534993,-9.488594768441418,-0.9503462959914232,-1.368498010384264,-1.0884660143294136,1
-1.1319404646358795,-10.153199679058229,-8.133610449946561,-9.542230312512073,-0.6398170070690377,-4.11490840735319,-0.43512298410961114,2
-2.1559334671971753,-10.153199679058229,-2.647761798600093,-9.528594167232605,-0.45020401059956405,-3.780503812045377,-0.5310267920569716,3
-1.3352955977146965,-10.15319967905823,-9.516440644795622,-10.118757875178522,-0.7659906663393401,-3.929869321471752,-0.5553586441624644,4
-1.5433249287088062,-10.15319967905823,-10.139229292738355,-4.944083769848797,-0.3482685183277242,-1.7091329610514947,-1.072468504647088,5
-1.774267688168157,-10.15319967905823,-5.0668947437848955,-9.352153223126452,-1.0633394597350994,-4.55304835836694,-0.5759751693052165,6
-0.8269596039756987,-10.153199679058229,-9.892100458970571,-5.0418090241826174,-0.8632757796105348,-1.547787636444087,-0.5910100867573417,7
-1.8522712696441195,-10.15319967905823,-4.932641365611716,-10.11780005470869,-0.6898246406935098,-4.237408525270862,-1.6764630403476277,8
-1.1529460509219955,-3.114951289744274,-2.590488205342015,-10.076761785376167,-0.4984084899990209,-4.66611079175133,-0.7033240076619851,9
-2.786284895693448,-10.15319967905823,-4.857438193618635,-9.935015981456198,-0.64698663994584,-1.895616013880833,-1.0639816278220595,10
-4.010812417227796,-10.153199679058229,-10.151832232269618,-9.657377374210244,-0.408154054574586,-2.37712905479805,-1.4104278804459331,11
-1.1518861818842872,-10.153199679058229,-2.6271130316417066,-5.046202481354249,-0.4260364860768746,-0.7037153918307822,-0.8784462597809176,12
-3.868549469786606,-10.15319967905823,-9.663252009813949,-7.450671605300254,-0.5976018463454029,-4.877920086640254,-0.5262073756542688,13
-1.531414977420211,-10.15319967905823,-8.980347088143356,-10.126552914280415,-0.4523832997584871,-1.751793314959875,-1.3174395201992308,14
-1.804226240256089,-10.15319967905823,-2.681774913495997,-9.846586091752071,-0.6770494895895107,-1.7389429378165238,-1.295032007935901,15
-1.6212672958419074,-10.153199679058229,-7.30165106947317,-8.844516626140198,-0.7411689404054094,-4.265622134519796,-1.712107167114153,16
-3.1981322630413587,-10.153199679058229,-10.143904927542405,-9.718556422686193,-0.48597560570147436,-3.3261050145474362,-0.6455052887477768,17
-2.6474462235040725,-10.153199679058229,-2.6234583694287887,-8.956073119484214,-0.6657252196286778,-3.560590479046804,-0.5872753483538609,18
-2.0172805456384726,-10.153199679058229,-2.674656496493673,-9.77885897433662,-0.6407382806760014,-2.629288736351564,-0.8667716687834072,19
-1.9356877621320308,-10.15319967905823,-9.784035141769994,-2.5959072965639596,-0.3047849271637728,-1.7117831935127599,-0.6941563321820934,20
-2.4009274578447313,-10.15319967905823,-5.072205918533551,-9.865756863471706,-0.4551882373733381,-4.031764450551438,-0.6577487211063372,21
-1.287965909301133,-10.153199679058229,-10.150027101866382,-9.670081041284542,-0.6958813596441011,-4.425033801164073,-0.5420499871499506,22
-2.9670603613186963,-10.153199679058229,-2.6621757753316095,-5.03068685012291,-0.4947730950511563,-2.484635985711877,-1.5517905191204868,23
-2.808148538765121,-10.15319967905823,-5.077104343428134,-8.723374603532783,-0.3807652337831825,-1.1239817523219493,-0.47631393364518354,24
-2.1760085594531287,-10.15319967905823,-5.046590836059941,-9.808361293321092,-0.5577034216324454,-2.7241749747954533,-0.8255018444309075,25
-0.9358342697131238,-10.153199679058229,-4.528217134471024,-10.039314361173336,-0.42549249980199094,-0.8450974438563452,-0.5324697959845176,26
-2.145754252417707,-10.15319967905823,-4.0619557719018475,-10.138732542617499,-0.34645029785610515,-2.0703777836220905,-0.4889377641514479,27
-2.112286634411692,-10.153199679058229,-5.028378519115577,-10.090760909132559,-0.454821019676523,-1.4837668936151307,-0.8244016563503499,28
-4.540908194110716,-10.153199679058229,-10.133911746809124,-9.627603598399245,-0.834334614817282,-1.2189411483762824,-1.1347054968115962,29
-1.9229063387904288,-10.15319967905823,-1.3027298171940473,-9.69835772402063,-0.49561761044970354,-3.9240090728647634,-0.5051170884159121,30
