alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
-0.9044873825713224,-1.0316284534898779,0,-1.0316235564705987,-0.11557778332022828,-1.0315219834621476,-0.8356545742497832,1
-0.6161730813022258,-1.0316284534898779,0,-1.031628401482219,-0.07271513179010869,-1.0313533605964311,-0.515529190583775,2
-0.1082902123057714,-1.0316284534898779,0,-1.0316280490953704,0.14221181082699985,-1.031354434043985,-0.6411447282109006,3
-0.4911006171457397,-1.0316284534898779,0,-1.0316279140424267,-0.5762334840077152,-1.0309765785037313,-0.42163291154446214,4
0.0,-1.0316284534898779,0,-1.031627499898931,0.7018538849474609,-1.0314057390867848,-0.5619338780134838,5
-0.08467683731343091,-1.0316284534898779,0,-1.0316284464648087,-0.8832964786703226,-1.0314890571164457,-0.11680476572869414,6
0.0,-1.0316284534898779,0,-1.0316284534251834,0.36455801789317743,-1.0313237808654443,-0.6590031772299818,7
-0.973038028611551,-1.0316284534898779,0,-1.031628437123672,0.03773716070958781,-1.0316066631828937,-0.9574398780341329,8
-1.0078771062979683,-1.0316284534898779,0,-1.0316283240204838,-0.5561132090231693,-1.03162670994564,-0.7760967375214302,9
0.0,-1.0316284534898779,0,-1.0316284148990023,0.4919278795788249,-1.0311754830683333,-0.027096822846668783,10
-0.7252810885223044,-1.0316284534898779,0,-1.0316284200192831,-0.07561680991717723,-1.031496285920478,-0.3446081815353481,11
-0.08026764840809589,-1.0316284534898779,0,-1.0316273464086851,1.1439216964345198,-1.0312485808831495,-0.6973988609734945,12
-0.6510822304105826,-1.0316284534898779,0,-1.0316252526991552,0.0072216732974867285,-1.031611692205204,-1.0061048430291497,13
-0.5964941594664334,-1.0316284534898779,0,-1.0316280083622626,-0.435462997348233,-1.031597537517362,-0.8750878787429757,14
0.0,-1.0316284534898779,0,-1.0316284260702455,-0.6010600504324404,-1.0316243373756009,-0.5821049225755441,15
0.0,-1.0316284534898779,0,-1.0316284262145208,0.4965805463930266,-1.0309640721582738,-0.9970826655235119,16
0.0,-1.0316284534898779,0,-1.0316284534742146,-0.8582271606825616,-1.0315520601270038,-1.0051139346846822,17
-0.20232552891849187,-1.0316284534898779,0,-1.0316284534706086,1.1229903771502103,-1.0314080493448952,-0.6797304328464171,18
-0.17244792174101747,-1.0316284534898779,0,-1.0316284016952029,-0.5394099609667384,-1.031617405214532,-0.17992700617892865,19
-0.4160189016986166,-1.0316284534898779,0,-1.0316284460750471,-0.01910416945448304,-1.0315692602916537,-0.5199121839693789,20
-0.44159533059054334,-1.0316284534898779,0,-1.0316255725111205,0.1357018750545249,-1.0316229354602975,-1.0088987117295427,21
-0.8648344096173066,-1.0316284534898779,0,-1.0316284532432642,0.7125170508119472,-1.0316281958866083,-0.5899852361614213,22
0.0,-1.0316284534898779,0,-1.0316282710504734,2.0823788129833996,-1.0314490272405468,-0.6103846823606482,23
0.0,-1.0316284534898779,0,-1.0316284275666427,-1.0055655575600502,-1.0315709346832618,-0.9992674990691479,24
-0.42755721415717807,-1.0316284534898779,0,-1.0316284238214979,-0.5319138003803552,-1.0301997255969524,-0.6453416901810343,25
-0.7198769046129854,-1.0316284534898779,0,-1.0316284531924023,-0.7261881267566597,-1.0315290512701896,-0.610647859194664,26
-0.8400178132789358,-1.0316284534898779,0,-1.0316283536182405,0.08119058167154325,-1.0310065879865153,-0.7932401760474135,27
-0.8356119876829284,-1.0316284534898779,0,-1.0315726053046044,2.383678116267084,-1.0313295082048657,-0.7493961931880342,28
-0.41545426036132105,-1.0316284534898779,0,-1.0316284529762334,-0.6277848512295958,-1.0303549716841658,-0.5359823897035296,29
0.0,-1.0316284534898779,0,-1.0316284226618972,0.7323202331328632,-1.031625949356743,-0.7513954791552031,30
