alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
0,4.536482564486036,0,0,111.81044268487842,0,73.26192906034149,1
0,4.4869795344117875,0,0,109.08074607310877,0,104.06377837145034,2
0,5.288361464167764,0,0,107.58252007881765,0,92.04057112259628,3
0,5.892600172092244,0,0,131.7102966416663,0,93.53262556437221,4
0,5.1020323594669605,0,0,87.99451629844953,0,90.31915679322927,5
0,3.02146464832326,0,0,109.29547893181858,0,91.45394604637838,6
0,3.731109706470903,0,0,110.25101064988368,0,97.01581439218138,7
0,2.9787790945527775,0,0,103.08354496326625,0,77.58071874711672,8
0,3.1609972943203104,0,0,139.7618862142728,0,91.35001908020786,9
0,5.037460813698885,0,0,100.0678686710891,0,89.32204930173768,10
0,4.587370691462425,0,0,119.61202760282612,0,91.77124900136648,11
0,4.039357582360495,0,0,116.89616455889534,0,93.41269349639207,12
0,4.2995078985420605,0,0,117.90615695303651,0,76.48212412639835,13
0,5.495064589899016,0,0,99.43257601216092,0,90.51717938410304,14
0,4.110777310348652,0,0,101.47734065761101,0,79.11370783888307,15
0,5.197345441966931,0,0,108.06703961887672,0,91.15266253121706,16
0,2.384063415324377,0,0,113.81472103506277,0,45.5235942577257,17
0,6.469961145233341,0,0,141.2070322894434,0,51.469510874298,18
0,6.080362831031678,0,0,120.27214385214344,0,99.82448512037922,19
0,3.8521827127655968,0,0,111.6509912020178,0,85.52689222986432,20
0,4.9613735265768355,0,0,108.8220319266255,0,101.51145389446215,21
0,5.254248648933967,0,0,99.80074713388183,0,79.88802630850134,22
0,5.719470229108396,0,0,102.02405584235709,0,94.35700767043629,23
0,4.668638085299023,0,0,83.02407322282826,0,94.10782836589898,24
0,4.977908340727367,0,0,133.36602251214418,0,84.10557619725606,25
0,5.5571079831295265,0,0,122.58769608766433,0,33.87454903684727,26
0,4.25056062815969,0,0,113.0848300761926,0,74.45688303696545,27
0,5.356452552480889,0,0,143.12662683088786,0,71.29604519270057,28
0,3.8549669247731515,0,0,132.39641181294613,0,75.84188804735072,29
0,5.261999607622755,0,0,122.11724071123902,0,71.42188209328555,30
