alg1,alg2,alg3,alg4,alg5,alg6,alg7,measures
0,5.007783187295524,0,8.947628275466247,32805738.748202913,0,444716.8063109894,1
0,5.762445654813452,0,8.885323379787582,19348783.66999523,0,2798705.697351338,2
0,5.81432254503172,0,8.733688170896226,16519516.358807804,0,27944.71847786411,3
0,5.361131711291919,0,8.898002945432388,4213697.216134348,0,3459075.034458166,4
0,6.246531911121175,0,8.903701808825238,31260516.984793454,0,7408890.872143193,5
0,5.6809188631744405,0,8.8624928002353,27998058.570205454,0,1858953.5119517287,6
0,4.96579979489541,0,8.871467604364845,29862558.55825516,0,3623881.1632737895,7
0,6.957947755856166,0,8.728699065288108,40631067.32290062,0,1161332.866758773,8
0,6.0542773034472415,0,8.899905219738406,38268091.97711095,0,132872.9638749209,9
0,5.993411059561794,0,8.88042265904314,25024520.894039564,0,537475.3709307719,10
0,5.737684989590293,0,8.77839988517055,51882706.74351168,0,707532.3247439289,11
0,5.914814484007238,0,8.773957639148886,14629733.46889271,0,3515052.376132867,12
0,4.790440278003957,0,8.84958740408701,37180160.08310851,0,379781.2370601427,13
0,5.552455080012781,0,8.90168774741486,35227927.565391324,0,1957781.301058016,14
0,6.043810051007709,0,8.895623228356335,11896017.86504412,0,1056737.721108569,15
0,6.36319547489241,0,8.917516791899853,29097430.713377945,0,2263894.490781188,16
0,5.50239599191416,0,8.875459343052944,8603607.963724384,0,3033880.572495588,17
0,5.993465494759055,0,8.756379572377426,17466666.9899617,0,1008567.1453202673,18
0,5.433489285643156,0,8.895781335066681,39357081.7529728,0,1056542.5226530835,19
0,6.179306076272964,0,8.93777333070345,27091336.093090765,0,1455363.083372728,20
0,5.565955378978572,0,8.913964839938592,20705054.747515447,0,971411.5172214768,21
0,5.035179129367602,0,8.816902575530422,14929425.897811646,0,5289468.563355246,22
0,4.944019257081396,0,8.893316981165007,38988961.337012015,0,311135.60362192534,23
0,5.172507091081952,0,8.867252428700217,25774524.399286304,0,3502732.362202155,24
0,5.143659943361843,0,8.563895520324744,42567129.97651807,0,1353234.015265136,25
0,5.791237268909018,0,8.921520200974648,38978320.92801792,0,885981.0776494985,26
0,5.76296905609223,0,8.932324312834655,35323954.638283074,0,758267.2260711021,27
0,4.934659764421953,0,8.821399263830877,24926857.842587948,0,761340.8170602641,28
0,5.658218714122607,0,8.68717888304469,33783827.766320325,0,4236190.54894108,29
0,5.301546178178226,0,8.627864480186973,3006001.3660673173,0,65917.6286496123,30
