70.12,29.88,0.5952,0.8072,0.7554,0.1928,0.6658,0.4118,0.4024
68.31,31.69,0.4892,0.8771,0.7992,0.1229,0.6069,0.3974,0.3663
70,30,0.6675,0.7325,0.7139,0.2675,0.6899,0.4008,0.4
70,30,0.5976,0.8024,0.7515,0.1976,0.6658,0.4087,0.4
70.24,29.76,0.6072,0.7976,0.75,0.2024,0.6711,0.4124,0.4048
71.08,28.92,0.6506,0.7711,0.7397,0.2289,0.6923,0.4248,0.4217
70.48,29.52,0.6265,0.7831,0.7429,0.2169,0.6797,0.4148,0.4096
70.24,29.76,0.6482,0.7566,0.727,0.2434,0.6854,0.4072,0.4048
70.6,29.4,0.6193,0.7928,0.7493,0.2072,0.6781,0.4184,0.412
70.24,29.76,0.612,0.7928,0.7471,0.2072,0.6728,0.4116,0.4048
69.16,30.84,0.5639,0.8193,0.7573,0.1807,0.6464,0.3963,0.3831
69.64,30.36,0.641,0.7518,0.7209,0.2482,0.6786,0.3952,0.3928
69.64,30.36,0.5952,0.7976,0.7462,0.2024,0.6622,0.4011,0.3928
69.04,30.96,0.6723,0.7084,0.6975,0.2916,0.6847,0.381,0.3807
67.35,32.65,0.4988,0.8482,0.7667,0.1518,0.6044,0.3703,0.347
68.55,31.45,0.5614,0.8096,0.7468,0.1904,0.641,0.3831,0.3711
71.2,28.8,0.6482,0.7759,0.7431,0.2241,0.6924,0.4276,0.4241
70.12,29.88,0.6337,0.7687,0.7326,0.2313,0.6796,0.4061,0.4024
70.24,29.76,0.6193,0.7855,0.7428,0.2145,0.6754,0.4105,0.4048
70.36,29.64,0.653,0.7542,0.7265,0.2458,0.6878,0.4093,0.4072
70.72,29.28,0.6386,0.7759,0.7402,0.2241,0.6856,0.4184,0.4145
67.95,32.05,0.5084,0.8506,0.7729,0.1494,0.6134,0.3821,0.359
69.04,30.96,0.6241,0.7566,0.7194,0.2434,0.6684,0.3841,0.3807
70.24,29.76,0.6265,0.7783,0.7386,0.2217,0.678,0.4096,0.4048
69.04,30.96,0.5783,0.8024,0.7453,0.1976,0.6513,0.3907,0.3807
68.43,31.57,0.5494,0.8193,0.7525,0.1807,0.6351,0.3829,0.3687
70,30,0.6024,0.7976,0.7485,0.2024,0.6676,0.4078,0.4
68.55,31.45,0.547,0.8241,0.7567,0.1759,0.635,0.3862,0.3711
67.95,32.05,0.5542,0.8048,0.7395,0.1952,0.6336,0.3709,0.359
70.12,29.88,0.6434,0.759,0.7275,0.241,0.6829,0.4051,0.4024
69.64,30.36,0.6313,0.7614,0.7258,0.2386,0.6753,0.3961,0.3928
70.48,29.52,0.6361,0.7735,0.7374,0.2265,0.6831,0.4136,0.4096
63.13,36.87,0.3855,0.8771,0.7583,0.1229,0.5112,0.3016,0.2627
70.48,29.52,0.6386,0.7711,0.7361,0.2289,0.6839,0.4133,0.4096
68.92,31.08,0.6072,0.7711,0.7262,0.2289,0.6614,0.3835,0.3783
66.39,33.61,0.4723,0.8554,0.7656,0.1446,0.5842,0.3548,0.3277
